SchoolId	ProvinceId	MajorId	FacultyId	GroupId	Year	Cost	CountStudent	AvgEMark	AvgAMark
1564	21	1510201C	11	10	2018	1200000	1	23.5	2.8599998950000001
1564	21	7480203	2	9	2019	1200000	1	24.25	8.1700000760000009
1564	21	7340301	8		2014		1	21.5	5.7100000380000004
1564	21	7510209	1		2011		1	23.5	4.4699997900000001
1564	21	7510202A	11	18	2012	2000000	1	16.5	0.219999999
1564	21	7510303C	11	18	2012	2000000	1	15.75	6.3800001139999996
1564	21	7510601C	11	9	2019	1200000	1	19.5	3.380000114
1564	21	7510402	12		2010		1	16.25	5.9800000190000002
1564	21	7480201C	11	27	2020	1800000	1	25.75	5.0500001909999996
1564	21	7510201A	11	9	2019	1200000	1	15.25	3.3199999330000001
1565	21	1510201C	11		2019		1	22.25	3.25
1565	21	7140231	10	25	2010	1500000	1	23.75	9
1565	21	7480201C	11		2018		1	23.75	7.9899997709999999
1565	21	7340122	8		2019		1	18.5	3.369999886
1565	21	7510202C	11		2020		1	23.75	9.4099998469999999
1565	21	7510205	4		2013		1	21.5	1.5299999710000001
1565	21	7510203A	11		2012		1	25.25	4.25
1565	21	7540209	7		2015		1	20.5	0.540000021
1565	21	7510303A	11		2019		1	17.5	9.4600000380000004
1565	21	7510206C	11		2020		1	16.5	9.8500003809999992
1565	21	7510402	12		2015		1	22.75	3.7300000190000002
1565	21	7540101A	11		2015		1	25.5	3.4300000669999999
1566	21	7340301C	11		2013		1	19.75	1.519999981
1566	21	7480201C	11		2014		1	28.5	2.619999886
1566	21	7510102A	11		2017		1	20.75	4.3400001530000001
1566	21	7510203	1	4	2015	2000000	1	15.5	8.9300003050000001
1566	21	7510102C	11		2013		1	18.75	7.2300000190000002
1566	21	7510102C	11		2010		1	23.5	0.939999998
1566	21	7510201	5		2020		1	21.75	6.4699997900000001
1566	21	7510302C	11		2020		1	16.25	4.6300001139999996
1566	21	7510206	4		2019		1	28.75	0.219999999
1566	21	7510201	5		2011		1	25.25	3.5699999330000001
1566	21	7510209	1		2019		1	27.75	1.8200000519999999
1566	21	7220201	10		2011		1	24.75	0.23999999499999999
1566	21	7810202	7		2020		1	27.5	2.0899999139999998
1566	21	7510601C	11		2017		1	27.5	2.0099999899999998
1566	21	7480201C	11	4	2015	2000000	1	25.5	3.920000076
1566	21	7510102	6		2019		1	28.5	3.130000114
1566	21	7510302	1		2013		1	29.5	6.8099999430000002
1566	21	7510303	1		2014		1	20.25	4.9800000190000002
1566	21	7510401	9		2019		1	16.75	4.2600002290000001
1566	21	7510601	8		2017		1	15.25	6.5
1566	21	7520117	5		2017		1	19.25	7.1999998090000004
1566	21	7549002	5		2010		1	26.75	8.6499996190000008
1566	21	7580101	6	4	2015	2000000	1	25.75	4.6900000569999998
1567	22	7340301C	11		2020		1	25.25	3.880000114
1567	22	7510203A	11		2014		1	25.5	2.4900000100000002
1567	22	7480201	2		2020		1	16.5	1.2400000099999999
1567	22	7210404C	11	8	2016	1800000	1	23.25	0.33000001299999998
1567	22	7510205A	11		2013		1	16.5	5.3699998860000004
1567	22	7340301	8		2019		1	26.25	2.9800000190000002
1567	22	7510302C	11		2013		1	22.25	7.4600000380000004
1567	22	7580205	6		2019		1	28.25	9.8199996949999999
1567	22	7480203	2		2019		1	28.5	1.5099999900000001
1567	22	7510201A	11		2014		1	22.5	0.519999981
1568	22	7340122	8		2016		1	18.5	1.1100000139999999
1568	22	7340122	8	14	2018	1000000	1	22.5	8.6499996190000008
1568	22	7510401	9		2010		1	18.25	4.7399997709999999
1568	22	7510102C	11	7	2020	1500000	1	24.75	8.4499998089999995
1568	22	7510601A	11		2017		1	17.25	9.0100002289999992
1568	22	7510406C	11		2014		1	21.25	7.2399997709999999
1568	22	7520212	1		2011		1	21.5	0.37000000500000002
1568	22	7510302C	11		2012		1	25.75	9.0299997330000004
1568	22	7510406C	11	7	2020	1500000	1	18.25	6.2899999619999996
1568	22	7480108	1		2010		1	18.75	5.329999924
1568	22	7510302C	11		2017		1	16.25	9.5100002289999992
1568	22	7510302N	11		2014		1	27.75	5.7600002290000001
1569	22	7510209	1	1	2013	2000000	1	19.25	8.0200004580000002
1569	22	7340301	8	22	2020	1800000	1	17.25	7.5900001530000001
1569	22	7510601	8	20	2011	1500000	1	29.25	1.2999999520000001
1569	22	7480108	1	22	2020	1800000	1	15.5	9.6999998089999995
1569	22	7540101	9		2016		1	15.75	2.1600000860000002
1569	22	7480108A	11	1	2013	2000000	1	25.5	8.4099998469999999
1569	22	7510205C	11	1	2013	2000000	1	25.25	4.3400001530000001
1569	22	7510102C	11	22	2020	1800000	1	18.5	8.9600000380000004
1569	22	7510302	1	1	2013	2000000	1	25.75	1.6299999949999999
1569	22	7510202N	11	20	2011	1500000	1	23.75	5.0999999049999998
1569	22	7510203A	11	29	2015	2000000	1	23.5	9.1199998860000004
1569	22	7510203C	11		2019		1	26.25	1.1000000240000001
1569	22	7540209	7	14	2014	1800000	1	29.75	3.7699999809999998
1570	22	7510303C	11		2016		1	22.25	8.2700004580000002
1570	22	7510205	4		2018		1	19.5	3.9700000289999999
1570	22	7540209	7		2018		1	15.75	2.4900000100000002
1570	22	7210404	7		2017		1	22.75	0.189999998
1570	22	7510301	1		2013		1	25.25	1.789999962
1570	22	7510205C	11		2012		1	29.5	1.75
1570	22	7510301	1		2019		1	24.5	2.880000114
1570	22	7580103	6		2017		1	27.75	9.8100004199999997
1571	22	7340122	8	2	2011	1800000	1	20.75	7
1571	22	7210403	3	22	2015	2000000	1	18.5	0.980000019
1571	22	7510106	6		2017		1	15.75	0.810000002
1571	22	7510102	6		2018		1	27.75	8.75
1571	22	7580302	6	22	2020	1800000	1	15.25	6.0100002290000001
1571	22	7510106	6	22	2020	1800000	1	16.25	8.8100004199999997
1571	22	7480201A	11	22	2020	1800000	1	27.75	6.079999924
1571	22	7480203	2		2017		1	18.5	7.7899999619999996
1571	22	7510102A	11		2014		1	25.75	5.0700001720000003
1571	22	7510302A	11	22	2020	1800000	1	26.75	9.7799997330000004
1571	22	7510303A	11		2012		1	18.25	7.5700001720000003
1571	22	7510303A	11		2013		1	25.25	8.0600004199999997
1571	22	7510401	9		2013		1	28.5	9.4899997710000008
1572	22	7340301C	11	30	2020	1500000	1	22.75	9.5399999619999996
1572	22	7510302A	11	30	2020	1500000	1	20.5	3.7200000289999999
1572	22	7480108A	11		2011		1	22.25	6.6199998860000004
1572	22	7510406	9	14	2015	2000000	1	22.75	9.3599996569999995
1572	22	7510601C	11		2013		1	15.5	9.3500003809999992
1572	22	7540101C	11		2014		1	29.25	9.3199996949999999
1572	22	7540209	7		2017		1	28.75	7.0399999619999996
1573	22	7510301A	11	23	2011	1800000	1	16.25	7.25
1573	22	7510202N	11	6	2010	1500000	1	24.75	0.61000001400000003
1573	22	7510401C	11	30	2017	1800000	1	17.25	5.3499999049999998
1573	22	7580205	6		2013		1	17.75	6.5900001530000001
1573	22	7510801	3		2015		1	16.5	0.37000000500000002
1573	22	7140231	10		2015		1	25.5	5.8400001530000001
1573	22	7510801	3		2019		1	15.5	4.9400000569999998
1573	22	7220201	10		2012		1	26.25	7.8099999430000002
1573	22	7520117	5		2018		1	29.25	9.2100000380000004
1573	22	7340301	8		2018		1	15.75	2.9000000950000002
1573	22	7580205	6		2014		1	16.5	2.6600000860000002
1573	22	7510406	9		2019		1	15.5	7.8200001720000003
1573	22	7480201A	11		2019		1	18.75	3.2799999710000001
1573	22	7580103	6	23	2011	1800000	1	20.5	8.0699996949999999
1573	22	7510601A	11		2020		1	21.75	2.4700000289999999
1573	22	7510601C	11		2019		1	25.5	0.12999999500000001
1573	22	7580302	6		2013		1	19.75	4.25
1574	22	7340301C	11		2011		1	18.75	2.4700000289999999
1574	22	7510203A	11		2015		1	15.5	9.5100002289999992
1574	22	7480118	1		2020		1	21.25	6.0999999049999998
1574	22	7510205	4		2010		1	27.75	3.1800000669999999
1574	22	7480201C	11	29	2017	1800000	1	27.75	3.539999962
1574	22	7510301	1		2012		1	29.5	8.8199996949999999
1574	22	7510205C	11		2013		1	26.25	3.2999999519999998
1574	22	7510601C	11		2015		1	16.75	4.7699999809999998
1574	22	7510301	1		2012		1	17.5	7.9600000380000004
1574	22	7510801	3		2013		1	26.25	4.6599998469999999
1574	22	7480118	1		2012		1	21.75	9.6300001139999996
1574	22	7510401	9		2011		1	24.25	1.2999999520000001
1574	22	7510102C	11		2015		1	19.75	8.2600002289999992
1574	22	7540101A	11		2019		1	28.25	3.5999999049999998
1574	22	7580103	6		2020		1	20.5	6.5500001909999996
1574	22	7580205	6		2013		1	23.5	4.5500001909999996
1575	22	7510206A	11		2014		1	24.5	4.8699998860000004
1575	22	7510301	1		2016		1	25.25	0.49000000999999999
1575	22	7510601C	11		2015		1	28.25	3.9000000950000002
1575	22	7340301	8		2014		1	29.25	3.829999924
1575	22	7520117	5		2010		1	23.5	0.49000000999999999
1575	22	7480118	1		2015		1	23.5	0.37999999499999998
1575	22	7540101C	11		2017		1	26.5	1.559999943
1575	22	7510202N	11		2020		1	20.5	1.8400000329999999
1575	22	7810202	7		2019		1	19.75	7.2600002290000001
1575	22	7510203C	11		2015		1	26.75	5.8600001339999999
1575	22	7510302A	11		2010		1	28.75	3.1099998950000001
1575	22	7510801C	11		2019		1	19.5	10
1575	22	7580205	6		2010		1	17.25	4.1399998660000001
1576	22	1510201C	11		2013		1	24.75	1.4099999670000001
1576	22	7480201A	11		2013		1	24.75	6.7300000190000002
1576	22	7340301C	11	11	2020	2000000	1	17.25	5.3800001139999996
1576	22	7510202	5		2019		1	24.75	0.60000002399999997
1576	22	7480108A	11		2012		1	19.5	4.420000076
1576	22	7510202A	11		2017		1	20.25	2.5199999809999998
1576	22	7510206	4		2012		1	28.75	9.3199996949999999
1576	22	7510202C	11		2013		1	20.25	4.3400001530000001
1576	22	7510206C	11		2019		1	16.5	2.579999924
1576	22	7510605	8		2012		1	27.25	1.4500000479999999
1576	22	7510102A	11		2011		1	25.5	8.8400001530000001
1576	22	7220201	10		2013		1	20.75	4.4400000569999998
1576	22	7540101	9		2019		1	24.5	2.75
1576	22	7510208	5		2017		1	26.25	2.7400000100000002
1577	22	7340120	8		2020		1	27.75	2.2699999809999998
1577	22	7510302A	11		2019		1	26.75	2.670000076
1577	22	7510203C	11		2017		1	15.5	9.3500003809999992
1577	22	7510302N	11		2013		1	17.25	6.3800001139999996
1577	22	7510205C	11		2015		1	15.5	3.420000076
1577	22	7510605	8		2018		1	22.75	5.9000000950000002
1577	22	7510401	9		2019		1	21.25	5.1399998660000001
1577	22	7549002	5		2013		1	23.75	8.9799995419999998
1577	22	7480118	1		2014		1	24.25	8.4399995800000003
1577	22	7340301	8		2011		1	20.25	6.3800001139999996
1577	22	7510208	5		2019		1	21.75	7.7899999619999996
1577	22	7510303A	11		2010		1	27.25	4.2600002290000001
1577	22	7510406	9		2018		1	25.5	9.1400003430000005
1577	22	7520212	1		2018		1	23.75	6.6799998279999997
1578	22	7510205	4	2	2018	1000000	1	25.5	5.0300002099999999
1578	22	7340301	8	29	2015	2000000	1	21.75	7.1999998090000004
1578	22	7510209	1		2014		1	16.25	6.5300002099999999
1578	22	7480118	1		2014		1	28.5	6.0199999809999998
1578	22	7510406	9		2012		1	24.5	0.40999999599999998
1578	22	7480201	2	19	2011	1500000	1	21.25	5.4800000190000002
1578	22	7580205	6		2012		1	18.75	9.1199998860000004
1578	22	7480201A	11	2	2018	1000000	1	16.25	2.0199999809999998
1578	22	7510302C	11	19	2016	2000000	1	20.5	4.5900001530000001
1578	22	7510201	5		2012		1	20.25	8.6400003430000005
1578	22	7510303C	11		2014		1	24.25	1.1100000139999999
1578	22	7510406C	11	19	2016	2000000	1	22.25	3.7400000100000002
1578	22	7580103	6		2010		1	21.25	9.3800001139999996
1579	22	7480118	1	11	2011	2000000	1	27.5	6.1100001339999999
1579	22	7510205C	11		2019		1	29.75	2.5999999049999998
1579	22	7510301A	11	16	2010	2000000	1	17.75	2.7999999519999998
1579	22	7510206C	11		2015		1	29.75	1.730000019
1579	22	7510605	8		2015		1	26.5	3.7999999519999998
1579	22	7140231	10		2015		1	16.75	0
1579	22	7580205	6		2019		1	22.5	4.6599998469999999
1579	22	7510203	1	16	2010	2000000	1	15.75	3.3599998950000001
1579	22	7510301	1		2019		1	25.25	5.6300001139999996
1580	22	7510203	1		2011		1	17.75	7
1580	22	7210404C	11	19	2013	1800000	1	17.75	8.4300003050000001
1580	22	7510203A	11		2019		1	16.25	8.2700004580000002
1580	22	7510201	5		2019		1	26.5	4.6799998279999997
1580	22	7540209	7		2012		1	27.5	8.3599996569999995
1580	22	7210404	7		2016		1	26.5	2.619999886
1580	22	7340122	8	19	2013	1800000	1	26.75	0.49000000999999999
1580	22	7340301	8	28	2020	1500000	1	19.5	3.4500000480000002
1580	22	7510302N	11		2011		1	27.5	5.0999999049999998
1580	22	7510401C	11	28	2020	1500000	1	28.5	2.039999962
1581	22	7510203A	11		2016		1	27.5	2.4500000480000002
1581	22	7210403	3		2016		1	17.5	6.8800001139999996
1581	22	7510209	1		2015		1	19.5	3
1581	22	7510203C	11		2020		1	27.25	5.7199997900000001
1581	22	7210404C	11		2020		1	22.5	0.28999999199999998
1581	22	7510206	4		2014		1	25.5	1.8200000519999999
1581	22	7510303	1		2015		1	27.25	0.209999993
1581	22	7510302	1		2019		1	28.25	3.6800000669999999
1581	22	7510801	3		2016		1	20.75	4.4299998279999997
1581	22	7510401C	11		2016		1	23.75	0.88999998599999997
1581	22	7540209C	11		2010		1	29.75	1.3300000430000001
1581	22	7540101A	11	2	2011	1800000	1	15.25	6.6100001339999999
1581	22	7510303A	11		2020		1	19.25	8.1300001139999996
1582	22	7480108	1	27	2020	1800000	1	26.5	5.7399997709999999
1582	22	7140231	10	19	2015	2000000	1	22.25	4.8400001530000001
1582	22	7510106	6		2017		1	23.25	5.9099998469999999
1582	22	7510302	1	19	2015	2000000	1	22.5	1.0700000519999999
1582	22	7540101	9	4	2018	1500000	1	22.75	1.5800000430000001
1582	22	7480118	1	19	2015	2000000	1	15.25	3.210000038
1582	22	1510201C	11		2010		1	23.75	3.5099999899999998
1582	22	7510302N	11		2019		1	27.25	5.4099998469999999
1582	22	7480108	1		2017		1	28.5	6.8499999049999998
1582	22	7510605	8	7	2014	1800000	1	20.75	0.55000001200000004
1582	22	7480108	1	7	2014	1800000	1	22.75	6.2199997900000001
1582	22	7540101	9		2013		1	18.25	6
1582	22	7480108C	11	27	2020	1800000	1	17.75	3.0899999139999998
1582	22	7810202	7	19	2015	2000000	1	16.25	0.730000019
1582	22	7480201	2		2016		1	16.75	8.9499998089999995
1582	22	7480203	2	27	2020	1800000	1	26.25	3.210000038
1582	22	7510601A	11		2013		1	16.5	9.6199998860000004
1583	22	7480108	1	21	2012	1800000	1	21.25	9.0799999239999991
1583	22	7210404C	11	21	2020	1500000	1	24.5	8.3299999239999991
1583	22	7480108A	11	21	2020	1500000	1	18.25	5.4699997900000001
1583	22	7510302	1		2018		1	18.5	4.0300002099999999
1583	22	7340122	8		2017		1	19.5	9.5799999239999991
1583	22	7510601C	11	25	2019	1800000	1	29.75	3.6099998950000001
1584	22	7480108C	11	24	2020	1800000	1	28.25	5.329999924
1584	22	7220201	10		2014		1	25.25	1.3700000050000001
1584	22	7510102A	11	24	2020	1800000	1	20.5	3.1900000569999998
1584	22	7480201A	11	7	2011	1800000	1	27.25	5.0599999430000002
1584	22	7510203C	11	28	2016	1800000	1	17.5	1.960000038
1584	22	7480201C	11		2019		1	26.5	7.5700001720000003
1584	22	7510303	1		2018		1	16.25	1.7400000099999999
1584	22	7510202N	11		2014		1	19.25	3.6800000669999999
1584	22	7520117	5	26	2010	1800000	1	22.25	7.7899999619999996
1584	22	7510205C	11	28	2016	1800000	1	17.5	9.5299997330000004
1584	22	7210404C	11		2018		1	20.5	1
1584	22	7580302	6	28	2016	1800000	1	22.25	4.7600002290000001
1584	22	7510102	6		2012		1	15.5	7.0100002290000001
1584	22	7480108	1	24	2020	1800000	1	18.75	4.5999999049999998
1584	22	7510102	6		2018		1	15.5	1.3799999949999999
1584	22	7510106	6		2012		1	25.5	5.7800002099999999
1584	22	7510202	5		2018		1	16.5	2.8399999139999998
1584	22	7510203	1		2019		1	17.25	1.4700000289999999
1584	22	7510202N	11		2013		1	15.75	3.960000038
1584	22	7510206A	11	24	2020	1800000	1	21.25	1.1799999480000001
1584	22	7510203	1		2019		1	26.25	5.2300000190000002
1584	22	7510401C	11		2015		1	15.25	8.4300003050000001
1584	22	7510208	5	7	2011	1800000	1	25.5	0.43000000700000002
1584	22	7510406	9	26	2010	1800000	1	20.25	2.2400000100000002
1584	22	7540101A	11		2017		1	19.25	1.6499999759999999
1585	22	1510201C	11	23	2012	2000000	1	17.25	2.8199999330000001
1585	22	1510201C	11		2019		1	18.75	8.4300003050000001
1585	22	7510601A	11		2020		1	22.25	8.2299995419999998
1585	22	7340301C	11		2011		1	26.5	5.8800001139999996
1585	22	7540209	7		2015		1	15.75	0.959999979
1585	22	7510205C	11	22	2016	2000000	1	28.75	2.789999962
1585	22	7520117	5	23	2014	1800000	1	18.25	1.059999943
1585	22	7580103	6		2019		1	17.5	4.0199999809999998
1585	22	7340122	8		2010		1	28.75	10
1585	22	7510206	4		2020		1	24.5	3.6400001049999999
1585	22	7510801	3	23	2012	2000000	1	19.5	9.4700002669999996
1585	22	7510801C	11		2011		1	29.25	6.1100001339999999
1586	22	7510301C	11		2010		1	26.75	2.6400001049999999
1586	22	7480201A	11		2014		1	23.75	0.37999999499999998
1586	22	7510402	12	17	2013	2000000	1	17.5	0.23999999499999999
1586	22	7510102	6		2011		1	28.75	8.0100002289999992
1586	22	7510801C	11		2014		1	25.5	5.6100001339999999
1586	22	7510601C	11		2011		1	25.5	4.5700001720000003
1586	22	7510201A	11		2019		1	26.25	4.420000076
1586	22	7510801C	11		2015		1	23.5	4.2800002099999999
1586	22	7510206A	11		2017		1	22.25	7.7199997900000001
1586	22	7580103	6		2019		1	21.25	3.2599999899999998
1586	22	7510301	1		2019		1	20.5	7.2699999809999998
1586	22	7510202A	11		2012		1	25.5	5.3099999430000002
1586	22	7520117	5		2012		1	18.75	2.710000038
1586	22	7510303C	11		2014		1	24.25	4.0300002099999999
1587	22	7510202A	11		2016		1	15.5	4.5100002290000001
1587	22	7340122	8		2015		1	27.5	1.289999962
1587	22	7510206A	11		2019		1	23.5	6.4899997709999999
1587	22	7340301C	11		2011		1	23.75	8.4499998089999995
1587	22	7510301C	11		2019		1	20.75	8.1400003430000005
1587	22	7480118	1		2016		1	24.25	9.0600004199999997
1587	22	7540209C	11		2015		1	15.5	3.3599998950000001
1587	22	7510402	12		2011		1	28.25	2.6800000669999999
1587	22	7340301C	11		2019		1	15.5	8.9200000760000009
1587	22	7580302	6		2020		1	21.5	6.5700001720000003
1587	22	7510202C	11		2010		1	23.75	8.7299995419999998
1587	22	7510102C	11		2016		1	25.75	1.7400000099999999
1587	22	7510301	1		2017		1	29.5	6.0100002290000001
1587	22	7510201	5		2010		1	15.75	1.539999962
1587	22	7510601A	11		2014		1	27.5	9.8699998860000004
1587	22	7510202	5		2015		1	29.5	4.0500001909999996
1587	22	7510203A	11		2014		1	24.25	8.9399995800000003
1587	22	7510205C	11		2020		1	20.25	5.7199997900000001
1587	22	7510209	1		2019		1	17.5	7.2300000190000002
1587	22	7510303	1		2010		1	16.25	9.7399997710000008
1588	22	7480201	2		2020		1	17.75	8.5600004199999997
1588	22	7510203C	11		2012		1	28.25	9
1588	22	7510205C	11		2014		1	23.5	0.66000002599999996
1588	22	7510303C	11		2019		1	21.25	8.5500001910000005
1588	22	7510303A	11		2012		1	27.75	6.0500001909999996
1588	22	7510801	3		2020		1	21.5	9.8000001910000005
1588	22	7510601C	11		2014		1	18.25	8.9799995419999998
1588	22	7580103	6		2012		1	29.5	1.25
1588	22	7510202A	11		2019		1	17.25	4.579999924
1588	22	7340120	8	15	2013	1800000	1	15.5	9.2700004580000002
1588	22	7510209	1		2017		1	28.25	5.6100001339999999
1588	22	7340301C	11		2016		1	16.25	5.8400001530000001
1588	22	7540101	9		2015		1	26.5	6.7699999809999998
1588	22	7510201A	11		2020		1	15.5	7.1199998860000004
1588	22	7540101C	11	15	2013	1800000	1	15.5	2.710000038
1588	22	7510202	5		2020		1	25.25	5.0999999049999998
1588	22	7580205	6		2010		1	19.25	8.2100000380000004
1588	22	7510205A	11		2012		1	27.25	9.9600000380000004
1588	22	7510301	1		2019		1	26.5	8.7600002289999992
1588	22	7510302	1		2016		1	18.5	9.2200002669999996
1588	22	7510601C	11		2016		1	18.75	5
1588	22	7510801C	11		2015		1	21.5	3.2799999710000001
1588	22	7540101C	11		2014		1	23.75	9.3599996569999995
1588	22	7580101	6		2017		1	19.25	5.829999924
1589	22	7480118	1	27	2019	1200000	1	15.75	9.0699996949999999
1589	22	7340122	8		2011		1	29.25	2.4900000100000002
1589	22	7510202A	11	27	2019	1200000	1	17.25	0.63999998599999997
1589	22	7480108C	11		2020		1	18.25	1.1200000050000001
1589	22	7510302N	11	12	2017	2000000	1	19.75	3.7799999710000001
1589	22	7480201A	11	20	2010	2000000	1	23.25	6.7800002099999999
1589	22	7510303C	11		2020		1	23.75	5.170000076
1589	22	7510102	6		2015		1	15.25	0.99000001000000004
1589	22	7340120	8		2012		1	27.75	7.5399999619999996
1589	22	7510401C	11		2014		1	20.5	0.20000000300000001
1589	22	7510201	5	27	2019	1200000	1	17.75	3.710000038
1589	22	7520117	5	20	2010	2000000	1	24.5	5.5900001530000001
1589	22	7580205	6	20	2010	2000000	1	21.5	3.4900000100000002
1589	22	7210403	3		2014		1	27.75	3.3499999049999998
1589	22	7480118	1	12	2017	2000000	1	16.5	9.6899995800000003
1589	22	7480201C	11		2014		1	25.5	3.5899999139999998
1589	22	7510301C	11		2016		1	22.5	1.2999999520000001
1589	22	7510402	12		2018		1	27.75	4.4499998090000004
1589	22	7520212	1		2013		1	24.75	4.4499998090000004
1589	22	7580101	6		2015		1	27.25	7.7899999619999996
1590	22	7480201C	11		2011		1	19.25	0.93000000699999996
1590	22	7510205A	11	13	2012	1800000	1	23.75	2.829999924
1590	22	7510801	3		2010		1	16.75	5.5900001530000001
1590	22	7510301A	11		2020		1	15.25	3.5299999710000001
1590	22	7540101A	11		2020		1	23.75	7.9800000190000002
1590	22	7210403	3		2016		1	16.75	9.1300001139999996
1590	22	7580302	6		2013		1	17.5	3.119999886
1590	22	7510205C	11	27	2019	1200000	1	28.25	8.8900003430000005
1590	22	7510209	1	13	2012	1800000	1	26.5	7.4699997900000001
1590	22	7510303C	11		2017		1	25.5	0.41999998700000002
1590	22	7540209C	11	12	2015	1800000	1	25.25	2.4700000289999999
1591	22	7510202C	11		2015		1	22.25	4.1599998469999999
1591	22	7480201	2		2019		1	25.75	2.3499999049999998
1591	22	7510302C	11		2010		1	28.25	5.7899999619999996
1591	22	1510201C	11	12	2018	1500000	1	24.25	0.77999997099999996
1591	22	7549002	5	12	2018	1500000	1	19.75	7.3099999430000002
1591	22	7510201	5		2016		1	16.75	1.9199999569999999
1591	22	7480201	2		2019		1	28.25	4.9600000380000004
1591	22	7510203A	11		2020		1	15.5	6.7199997900000001
1591	22	7480203	2		2019		1	28.5	7.5100002290000001
1591	22	7480203	2		2020		1	26.25	6.5100002290000001
1591	22	7510801	3		2010		1	22.75	8.9099998469999999
1591	22	7810202	7		2012		1	29.75	1.5800000430000001
1592	22	7480108	1		2016		1	29.25	1.4900000099999999
1592	22	7510209	1		2020		1	29.75	2.8499999049999998
1592	22	7510102A	11		2018		1	22.5	7.6100001339999999
1592	22	7510605	8		2016		1	28.25	1.75
1592	22	7480108A	11		2014		1	15.75	9.3900003430000005
1592	22	7540101C	11		2015		1	23.75	1.9500000479999999
1592	22	7510205A	11		2014		1	20.75	8.7100000380000004
1592	22	7210404C	11		2012		1	24.25	8.1400003430000005
1592	22	7480108	1		2012		1	24.75	0.34000000400000002
1592	22	7480118	1		2010		1	27.25	2.9000000950000002
1592	22	7510202C	11		2011		1	15.25	3.9999999000000001E-2
1593	22	7510206A	11		2010		1	23.5	7.1100001339999999
1593	22	1510201C	11		2015		1	15.75	9.5500001910000005
1593	22	7210404	7		2016		1	19.5	9.7899999619999996
1593	22	7510202	5		2016		1	18.75	0.87999999500000003
1593	22	7210404C	11	3	2019	1200000	1	21.25	7.3600001339999999
1593	22	7510302C	11		2018		1	18.25	9.8599996569999995
1593	22	7510402	12		2011		1	17.75	2.9400000569999998
1593	22	7510406	9		2012		1	21.75	7.9699997900000001
1593	22	7510801C	11	3	2019	1200000	1	24.5	6.3400001530000001
1593	22	7540101A	11		2016		1	16.25	1.7200000289999999
1593	22	7580103	6	8	2017	2000000	1	29.5	1.059999943
1593	22	7580101	6		2015		1	22.25	0.810000002
1594	22	7510102A	11		2016		1	27.25	8.3299999239999991
1594	22	7480118	1		2018		1	25.25	3.9900000100000002
1594	22	7510303A	11		2016		1	21.75	4.8499999049999998
1594	22	7510206A	11		2011		1	24.25	9.7399997710000008
1594	22	7210404C	11		2016		1	15.5	0.769999981
1594	22	7510401	9		2011		1	16.5	2.3499999049999998
1594	22	7510206A	11		2011		1	23.75	0.41999998700000002
1594	22	7510406	9		2018		1	15.5	3.9999999000000001E-2
1594	22	7510402	12		2011		1	23.5	1.4900000099999999
1594	22	7510406C	11		2016		1	29.75	0.109999999
1594	22	7520117	5		2019		1	25.75	7.2899999619999996
1594	22	7220201	10		2017		1	18.5	8.8400001530000001
1594	22	7510102C	11	29	2020	2000000	1	28.25	7.7699999809999998
1594	22	7510206C	11		2017		1	16.25	2.7799999710000001
1594	22	7510401	9		2016		1	23.75	5.5
1594	22	7510406C	11		2012		1	19.25	2.2799999710000001
1595	22	7540101A	11	2	2010	2000000	1	18.5	1.4299999480000001
1595	22	7340301C	11		2016		1	21.25	2.6099998950000001
1595	22	7140231	10	2	2010	2000000	1	25.75	5.4400000569999998
1595	22	7480118	1		2016		1	28.75	5.9699997900000001
1595	22	7480203	2	25	2020	1800000	1	26.25	7.0700001720000003
1595	22	7480118	1	30	2018	1000000	1	16.25	2.8199999330000001
1595	22	7510106	6		2016		1	16.5	4.3600001339999999
1595	22	7480201A	11	2	2010	2000000	1	17.75	5.329999924
1595	22	7510102C	11		2016		1	28.75	8
1595	22	7510601	8		2017		1	20.75	3.619999886
1595	22	7580103	6	2	2010	2000000	1	21.5	0.85000002399999997
1595	22	7340120	8		2012		1	22.75	2.1400001049999999
1595	22	7340301	8		2019		1	19.75	4.6300001139999996
1595	22	7510302C	11		2012		1	16.25	1.940000057
1595	22	7549002	5		2013		1	26.5	8.3900003430000005
1596	22	7510206C	11	7	2018	1000000	1	18.5	9.0100002289999992
1596	22	1510201C	11	7	2018	1000000	1	23.25	9.3999996190000008
1596	22	1510201C	11		2011		1	25.75	0.730000019
1596	22	7340301C	11		2019		1	19.75	9.2200002669999996
1596	22	7510202A	11		2019		1	28.25	4.7199997900000001
1596	22	7510106	6		2013		1	22.5	2.9100000860000002
1596	22	7510203C	11		2014		1	18.5	6.7899999619999996
1596	22	7510601C	11		2010		1	28.25	1.190000057
1596	22	7510206	4		2012		1	25.5	6.3699998860000004
1596	22	7810202	7		2012		1	23.5	0.68000000699999996
1596	22	7210404C	11		2020		1	21.75	4.6500000950000002
1596	22	7510201A	11		2017		1	15.25	1.4700000289999999
1597	22	1510201C	11		2017		1	24.75	5.420000076
1597	22	7510209	1		2020		1	19.25	5.0399999619999996
1597	22	7340301	8		2014		1	29.75	9.6499996190000008
1597	22	7510302C	11		2010		1	22.25	5.8200001720000003
1597	22	7340301C	11		2010		1	18.25	2.539999962
1597	22	7510303C	11		2019		1	26.25	7.5599999430000002
